temperature,conductivity,pressure,oxygen,salinity,par,turbidity,time,posted
21.7462,0.01093,5.759,1.3665,0.0587,0.9758,1.7118,8/21/2024 19:22,Y
21.8306,0.01097,5.781,1.4133,0.0588,0.1903,1.7168,8/21/2024 19:52,Y
21.7585,0.01094,5.757,1.3723,0.0587,0.0162,1.7351,8/21/2024 20:22,Y
21.7331,0.01099,5.756,1.3587,0.0589,0.0165,1.7416,8/21/2024 20:52,Y
21.731,0.01097,5.74,1.3697,0.0588,0.0164,1.7443,8/21/2024 21:22,Y
21.7169,0.01094,5.739,1.3391,0.0587,0.0163,1.7468,8/21/2024 21:52,Y
21.772,0.01095,5.761,1.374,0.0587,0.0165,1.7322,8/21/2024 22:22,Y
21.795,0.01099,5.778,1.315,0.0589,0.0164,1.746,8/21/2024 22:52,Y
21.7419,0.01097,5.752,1.319,0.0589,0.0162,1.7441,8/21/2024 23:22,Y
21.7599,0.01105,5.749,1.2982,0.0592,0.0165,1.7303,8/21/2024 23:52,Y
21.7693,0.01109,5.757,1.3325,0.0594,0.0165,1.7457,8/22/2024 0:22,Y
21.7661,0.011,5.757,1.3125,0.0589,0.0163,1.7432,8/22/2024 0:52,Y
21.7395,0.01103,5.745,1.3116,0.0591,0.0165,1.7292,8/22/2024 1:22,Y
21.7153,0.01103,5.728,1.2828,0.0592,0.0164,1.7288,8/22/2024 1:52,Y
21.6852,0.01109,5.733,1.3144,0.0595,0.0162,1.7132,8/22/2024 2:22,Y
21.6923,0.01104,5.737,1.3238,0.0592,0.0164,1.7249,8/22/2024 2:52,Y
21.6918,0.011,5.737,1.3126,0.059,0.0163,1.7257,8/22/2024 3:22,Y
21.662,0.01105,5.732,1.2953,0.0593,0.0164,1.727,8/22/2024 3:52,Y
21.6466,0.01108,5.729,1.3133,0.0595,0.0164,1.7161,8/22/2024 4:22,Y
21.6218,0.01103,5.725,1.3044,0.0592,0.0166,1.718,8/22/2024 4:52,Y
21.6215,0.01104,5.729,1.2835,0.0593,0.0164,1.7277,8/22/2024 5:22,Y
21.6008,0.01105,5.729,1.2539,0.0594,0.0166,1.7265,8/22/2024 5:52,Y
21.5793,0.01103,5.728,1.2089,0.0593,0.0165,1.7225,8/22/2024 6:22,Y
21.5687,0.01104,5.73,1.2511,0.0594,0.5914,1.7264,8/22/2024 6:52,Y
21.5597,0.01108,5.732,1.2209,0.0595,0.6266,1.717,8/22/2024 7:22,Y
21.5599,0.01109,5.735,1.2487,0.0596,0.8936,1.7177,8/22/2024 7:52,Y
21.5573,0.01104,5.735,1.2047,0.0593,1.1273,1.7176,8/22/2024 8:22,Y
21.5532,0.01108,5.727,1.2153,0.0596,1.2048,1.7098,8/22/2024 8:52,Y
21.5562,0.01112,5.73,1.2274,0.0598,1.1883,1.7231,8/22/2024 9:22,Y
21.5736,0.01108,5.754,1.2089,0.0595,1.3665,1.7387,8/22/2024 9:52,Y
21.588,0.01105,5.751,1.208,0.0594,1.6705,1.7409,8/22/2024 10:22,Y
21.5898,0.01106,5.748,1.2046,0.0594,1.9728,1.7525,8/22/2024 10:52,Y
21.5966,0.01113,5.755,1.1952,0.0598,1.7226,1.7375,8/22/2024 11:22,Y
21.6123,0.01099,5.75,1.2324,0.0591,1.5387,1.707,8/22/2024 11:52,Y
21.6072,0.01103,5.77,1.2059,0.0593,1.359,1.747,8/22/2024 12:22,Y
21.5776,0.01096,5.74,1.2883,0.0589,1.5496,1.7266,8/22/2024 12:52,Y
21.5502,0.01091,5.709,1.392,0.0587,1.8658,1.7133,8/22/2024 13:22,Y
21.5789,0.01104,5.732,1.3815,0.0593,1.6609,1.7044,8/22/2024 13:52,Y
21.5846,0.01093,5.733,1.3282,0.0588,1.895,1.7141,8/22/2024 14:22,Y
21.5624,0.01097,5.732,1.3045,0.059,1.8814,1.7309,8/22/2024 14:52,Y
21.5957,0.01094,5.732,1.2579,0.0588,1.852,1.7142,8/22/2024 15:22,Y
21.666,0.01098,5.768,1.2379,0.059,1.9171,1.705,8/22/2024 15:52,Y
21.6133,0.01095,5.738,1.2783,0.0588,1.8675,1.7176,8/22/2024 16:22,Y
21.6509,0.01099,5.75,1.2587,0.059,1.5879,1.7296,8/22/2024 16:52,Y
21.6993,0.01103,5.767,1.2856,0.0592,1.5627,1.7426,8/22/2024 17:22,Y
21.6715,0.01096,5.741,1.3007,0.0589,1.4857,1.7397,8/22/2024 17:52,Y
21.7003,0.01103,5.753,1.338,0.0592,1.489,1.7363,8/22/2024 18:22,Y
21.6504,0.01098,5.729,1.3063,0.059,1.1284,1.7519,8/22/2024 18:52,Y
21.6269,0.01089,5.72,1.3041,0.0586,0.5398,1.7438,8/22/2024 19:22,Y
21.6329,0.01091,5.713,1.2902,0.0586,0.0162,1.7302,8/22/2024 19:52,Y
21.6506,0.01097,5.717,1.2743,0.0589,0.0152,1.7409,8/22/2024 20:22,Y
21.6965,0.011,5.743,1.2524,0.059,0.0165,1.737,8/22/2024 20:52,Y
21.6919,0.01101,5.744,1.2846,0.0591,0.0165,1.7312,8/22/2024 21:22,Y
21.6899,0.01103,5.75,1.3587,0.0592,0.0164,1.7294,8/22/2024 21:52,Y
21.6853,0.01098,5.729,1.3346,0.0589,0.0163,1.7152,8/22/2024 22:22,Y
21.7096,0.01107,5.76,1.3049,0.0594,0.0163,1.7289,8/22/2024 22:52,Y
21.6298,0.01092,5.689,1.3547,0.0587,0.0164,1.7131,8/22/2024 23:22,Y
21.6679,0.01109,5.731,1.3617,0.0595,0.0163,1.707,8/22/2024 23:52,Y
21.6179,0.01088,5.708,1.3801,0.0585,0.0162,1.7128,8/23/2024 0:22,Y
21.6295,0.01107,5.71,1.3714,0.0594,0.0164,1.7224,8/23/2024 0:52,Y
21.6083,0.01093,5.694,1.373,0.0588,0.0164,1.7013,8/23/2024 1:22,Y
21.5542,0.01125,5.711,1.4167,0.0604,0.0161,1.7052,8/23/2024 1:52,Y
21.3572,0.01175,5.715,1.4038,0.063,0.0164,1.6897,8/23/2024 2:22,Y
21.4181,0.01121,5.751,1.4249,0.0603,0.0164,1.6557,8/23/2024 2:52,Y
21.3622,0.0111,5.71,1.3814,0.0599,0.0164,1.6338,8/23/2024 3:22,Y
21.4181,0.01101,5.72,1.2536,0.0593,0.0165,1.6436,8/23/2024 3:52,Y
21.4518,0.01088,5.734,1.1458,0.0587,0.0165,1.6738,8/23/2024 4:22,Y
21.4643,0.0109,5.73,1.0475,0.0587,0.0165,1.6897,8/23/2024 4:52,Y
21.4685,0.01089,5.736,1.0804,0.0587,0.0164,1.6948,8/23/2024 5:22,Y
21.4848,0.0109,5.734,1.0762,0.0587,0.0166,1.7063,8/23/2024 5:52,Y
21.4396,0.01088,5.706,1.0751,0.0587,0.0164,1.7024,8/23/2024 6:22,Y
21.4445,0.01088,5.701,1.1394,0.0587,0.0164,1.7148,8/23/2024 6:52,Y
21.4273,0.01089,5.703,1.1777,0.0588,0.212,1.7077,8/23/2024 7:22,Y
21.4072,0.01088,5.681,1.2112,0.0587,0.44,1.6871,8/23/2024 7:52,Y
21.392,0.0109,5.671,1.2394,0.0588,0.4601,1.6671,8/23/2024 8:22,Y
21.4004,0.01089,5.684,1.2787,0.0588,0.566,1.6752,8/23/2024 8:52,Y
21.4175,0.01088,5.699,1.2243,0.0587,0.3964,1.6938,8/23/2024 9:22,Y
21.4015,0.0109,5.687,1.2305,0.0588,0.6454,1.6826,8/23/2024 9:52,Y
21.3969,0.01088,5.686,1.2319,0.0587,0.6451,1.6846,8/23/2024 10:22,Y
21.3914,0.01087,5.692,1.2007,0.0587,0.739,1.6803,8/23/2024 10:52,Y
21.1471,0.01073,5.681,1.3233,0.0582,0.9114,1.6759,8/23/2024 11:22,Y
20.6963,0.01012,5.694,1.2928,0.0556,0.9231,1.613,8/23/2024 11:52,Y
20.8025,0.01007,5.708,1.2908,0.0553,1.0109,1.5305,8/23/2024 12:22,Y
20.9007,0.01012,5.748,1.2909,0.0554,1.1563,1.4795,8/23/2024 12:52,Y
20.89,0.01009,5.703,1.1725,0.0553,1.1692,1.4746,8/23/2024 13:22,Y
20.9225,0.0101,5.76,1.0717,0.0553,1.1558,1.4985,8/23/2024 13:52,Y
20.9081,0.01006,5.734,1.0919,0.0551,1.2367,1.5109,8/23/2024 14:22,Y
20.9691,0.01014,5.755,1.1134,0.0555,1.071,1.5294,8/23/2024 14:52,Y
20.8657,0.01,5.712,1.1862,0.0549,0.9699,1.56,8/23/2024 15:22,Y
21.2434,0.0106,5.768,1.1522,0.0575,1.3235,1.5752,8/23/2024 15:52,Y
20.8825,0.01004,5.717,1.1735,0.055,0.8094,1.6041,8/23/2024 16:22,Y
20.997,0.01028,5.754,1.1947,0.0561,0.8904,1.6361,8/23/2024 16:52,Y
21.047,0.01038,5.766,1.1656,0.0566,0.7667,1.6136,8/23/2024 17:22,Y
21.1623,0.01058,5.755,1.1729,0.0575,0.7306,1.6199,8/23/2024 17:52,Y
21.2598,0.01074,5.775,1.2048,0.0581,0.8537,1.6461,8/23/2024 18:22,Y
21.0535,0.01054,5.701,1.2616,0.0574,0.7004,1.6797,8/23/2024 18:52,Y
21.0296,0.01057,5.729,1.2563,0.0575,0.5603,1.6869,8/23/2024 19:22,Y
20.9694,0.0106,5.717,1.303,0.0577,0.0336,1.6654,8/23/2024 19:52,Y
20.9569,0.01061,5.724,1.3148,0.0578,0.0158,1.664,8/23/2024 20:22,Y
20.8968,0.01062,5.722,1.2954,0.0579,0.0164,1.6658,8/23/2024 20:52,Y
20.9312,0.01065,5.733,1.284,0.058,0.0165,1.677,8/23/2024 21:22,Y
20.9994,0.01067,5.753,1.271,0.058,0.0165,1.673,8/23/2024 21:52,Y
21.0457,0.01069,5.762,1.2685,0.0581,0.0165,1.6883,8/23/2024 22:22,Y
21.1055,0.01069,5.776,1.2599,0.0581,0.0164,1.6923,8/23/2024 22:52,Y
21.0396,0.01069,5.734,1.2719,0.0581,0.0165,1.6842,8/23/2024 23:22,Y
20.8959,0.01068,5.727,1.3261,0.0582,0.0165,1.6912,8/23/2024 23:52,Y
20.8982,0.01067,5.726,1.3203,0.0582,0.0164,1.6838,8/24/2024 0:22,Y
20.9715,0.01068,5.757,1.3436,0.0581,0.0163,1.6973,8/24/2024 0:52,Y
21.009,0.01068,5.778,1.3181,0.0581,0.0164,1.7006,8/24/2024 1:22,Y
20.8581,0.01069,5.712,1.3208,0.0583,0.0164,1.6863,8/24/2024 1:52,Y
20.8265,0.01068,5.728,1.2984,0.0583,0.0164,1.6999,8/24/2024 2:22,Y
20.8309,0.01068,5.724,1.3488,0.0583,0.0164,1.6936,8/24/2024 2:52,Y
21.0226,0.01066,5.788,1.3822,0.058,0.0164,1.6863,8/24/2024 3:22,Y
20.8142,0.01071,5.733,1.3458,0.0584,0.0165,1.7016,8/24/2024 3:52,Y
20.6982,0.01081,5.742,1.276,0.059,0.0165,1.7026,8/24/2024 4:22,Y
20.5601,0.01073,5.729,1.3592,0.0588,0.0164,1.6885,8/24/2024 4:52,Y
20.6084,0.01075,5.763,1.3505,0.0588,0.0165,1.6777,8/24/2024 5:22,Y
20.61,0.01065,5.773,1.2978,0.0583,0.0164,1.6529,8/24/2024 5:52,Y
20.4056,0.01029,5.751,1.2977,0.0567,0.0167,1.6629,8/24/2024 6:22,Y
20.3154,0.01009,5.768,1.3016,0.0558,0.2269,1.6406,8/24/2024 6:52,Y
20.2146,0.00991,5.757,1.2849,0.055,0.6914,1.6438,8/24/2024 7:22,Y
20.2904,0.00996,5.797,1.2934,0.0551,1.0145,1.6445,8/24/2024 7:52,Y
20.2383,0.0098,5.775,1.3038,0.0544,1.1369,1.6547,8/24/2024 8:22,Y
20.5483,0.01027,5.838,1.3493,0.0565,1.4931,1.6561,8/24/2024 8:52,Y
20.6061,0.01036,5.806,1.3236,0.0569,1.4897,1.6484,8/24/2024 9:22,Y
20.7525,0.01053,5.842,1.3014,0.0576,1.4627,1.6874,8/24/2024 9:52,Y
20.2911,0.00989,5.773,1.2676,0.0548,1.1729,1.6905,8/24/2024 10:22,Y
20.7073,0.01052,5.833,1.2411,0.0576,1.3313,1.6964,8/24/2024 10:52,Y
20.7817,0.01058,5.837,1.3405,0.0578,1.3331,1.6678,8/24/2024 11:22,Y
20.7903,0.01059,5.845,1.3253,0.0578,1.2629,1.692,8/24/2024 11:52,Y
20.6835,0.01052,5.798,1.2976,0.0576,1.2729,1.7045,8/24/2024 12:22,Y
20.7726,0.0106,5.854,1.355,0.0579,1.4284,1.7182,8/24/2024 12:52,Y
20.6317,0.01048,5.789,1.3358,0.0574,1.2508,1.7254,8/24/2024 13:22,Y
20.7419,0.01059,5.864,1.3078,0.0579,1.261,1.7053,8/24/2024 13:52,Y
20.6587,0.01052,5.833,1.3495,0.0576,1.2548,1.7104,8/24/2024 14:22,Y
20.5931,0.0105,5.819,1.3226,0.0576,1.4947,1.7093,8/24/2024 14:52,Y
20.5944,0.01052,5.82,1.329,0.0577,1.3187,1.7224,8/24/2024 15:22,Y
20.6338,0.01055,5.847,1.3268,0.0578,1.7057,1.7167,8/24/2024 15:52,Y
20.7224,0.01059,5.873,1.2973,0.0579,1.5493,1.7026,8/24/2024 16:22,Y
20.7564,0.01061,5.891,1.358,0.058,1.5238,1.7043,8/24/2024 16:52,Y
20.6183,0.01058,5.837,1.3578,0.0579,1.7018,1.7118,8/24/2024 17:22,Y
20.6414,0.01057,5.85,1.3382,0.0579,1.5515,1.7115,8/24/2024 17:52,Y
20.6828,0.01058,5.869,1.3517,0.0579,1.3761,1.7,8/24/2024 18:22,Y
20.7116,0.01059,5.888,1.3396,0.0579,0.6646,1.6993,8/24/2024 18:52,Y
20.6547,0.01061,5.861,1.3274,0.0581,0.4442,1.6858,8/24/2024 19:22,Y
20.5913,0.01061,5.849,1.301,0.0581,0.0165,1.6728,8/24/2024 19:52,Y
20.5609,0.0106,5.842,1.3488,0.0581,0.0153,1.6965,8/24/2024 20:22,Y
20.573,0.0106,5.874,1.3712,0.0581,0.0164,1.6804,8/24/2024 20:52,Y
20.5379,0.01062,5.867,1.3332,0.0582,0.0167,1.6762,8/24/2024 21:22,Y
20.4521,0.01068,5.858,1.3334,0.0586,0.0164,1.6899,8/24/2024 21:52,Y
20.4484,0.01062,5.86,1.3364,0.0583,0.0163,1.6737,8/24/2024 22:22,Y
20.4272,0.01061,5.854,1.3249,0.0583,0.0165,1.6628,8/24/2024 22:52,Y
20.3988,0.01059,5.865,1.3092,0.0582,0.0163,1.6648,8/24/2024 23:22,Y
20.377,0.0106,5.863,1.2504,0.0583,0.0166,1.6642,8/24/2024 23:52,Y
20.3811,0.01057,5.864,1.2422,0.0581,0.0166,1.6784,8/25/2024 0:22,Y
20.3786,0.01057,5.861,1.245,0.0582,0.0164,1.674,8/25/2024 0:52,Y
20.3639,0.01058,5.863,1.2083,0.0582,0.0165,1.6762,8/25/2024 1:22,Y
20.3513,0.01057,5.867,1.1811,0.0582,0.0165,1.6842,8/25/2024 1:52,Y
20.3242,0.01058,5.869,1.188,0.0583,0.0166,1.6548,8/25/2024 2:22,Y
20.3089,0.01059,5.867,1.2353,0.0583,0.0165,1.669,8/25/2024 2:52,Y
20.3187,0.01057,5.876,1.1449,0.0582,0.0166,1.6715,8/25/2024 3:22,Y
20.3358,0.01057,5.893,1.1523,0.0582,0.0167,1.6589,8/25/2024 3:52,Y
20.3182,0.01068,5.888,1.1427,0.0588,0.0164,1.6532,8/25/2024 4:22,Y
20.3109,0.01059,5.876,1.128,0.0583,0.0165,1.669,8/25/2024 4:52,Y
20.3131,0.01058,5.877,1.1379,0.0582,0.0164,1.6536,8/25/2024 5:22,Y
20.2929,0.01068,5.885,1.1527,0.0588,0.0161,1.6604,8/25/2024 5:52,Y
20.2383,0.01072,5.882,1.1698,0.059,0.0923,1.6551,8/25/2024 6:22,Y
20.262,0.01067,5.895,1.1541,0.0588,0.6692,1.6565,8/25/2024 6:52,Y
20.2774,0.01067,5.922,1.2041,0.0587,1.0089,1.6447,8/25/2024 7:22,Y
20.2755,0.01067,5.901,1.2169,0.0587,1.3264,1.6281,8/25/2024 7:52,Y
20.2732,0.01065,5.9,1.2648,0.0586,1.3124,1.6576,8/25/2024 8:22,Y
20.2657,0.0106,5.903,1.163,0.0584,1.144,1.637,8/25/2024 8:52,Y
20.2648,0.01062,5.904,1.2501,0.0585,1.5586,1.6604,8/25/2024 9:22,Y
20.2533,0.0106,5.898,1.2123,0.0584,1.9821,1.6533,8/25/2024 9:52,Y
20.2579,0.01061,5.898,1.2152,0.0584,1.6609,1.646,8/25/2024 10:22,Y
20.2686,0.01066,5.921,1.1909,0.0587,1.6843,1.6477,8/25/2024 10:52,Y
20.2764,0.01065,5.925,1.1609,0.0587,2.2133,1.6473,8/25/2024 11:22,Y
20.2247,0.01072,5.883,1.1752,0.059,2.0089,1.6317,8/25/2024 11:52,Y
20.1865,0.01076,5.898,1.2425,0.0593,2.1969,1.6477,8/25/2024 12:22,Y
20.1909,0.01076,5.891,1.2075,0.0593,2.2901,1.6425,8/25/2024 12:52,Y
20.1766,0.01076,5.897,1.2934,0.0593,2.3302,1.6474,8/25/2024 13:22,Y
20.2121,0.01074,5.901,1.3085,0.0592,2.3448,1.6441,8/25/2024 13:52,Y
20.2311,0.01077,5.913,1.2853,0.0593,2.3452,1.6415,8/25/2024 14:22,Y
20.3186,0.01072,5.945,1.2494,0.059,2.3085,1.6518,8/25/2024 14:52,Y
20.2843,0.01074,5.92,1.3446,0.0591,2.2466,1.6568,8/25/2024 15:22,Y
20.329,0.01072,5.93,1.2694,0.0589,2.1748,1.6658,8/25/2024 15:52,Y
20.3224,0.01073,5.899,1.2622,0.059,2.0845,1.6802,8/25/2024 16:22,Y
20.3623,0.0107,5.908,1.1872,0.0588,1.9775,1.6739,8/25/2024 16:52,Y
20.3127,0.01073,5.903,1.2702,0.059,1.8205,1.685,8/25/2024 17:22,Y
20.3097,0.01074,5.897,1.2633,0.059,1.6339,1.6723,8/25/2024 17:52,Y
20.3742,0.01075,5.906,1.2606,0.059,1.7473,1.6682,8/25/2024 18:22,Y
20.5272,0.01065,5.921,1.1966,0.0584,1.4926,1.6804,8/25/2024 18:52,Y
20.3439,0.0107,5.875,1.301,0.0588,1.1187,1.6395,8/25/2024 19:22,Y
20.2729,0.01066,5.887,1.2734,0.0587,0.5387,1.6657,8/25/2024 19:52,Y
20.4121,0.01072,5.92,1.2809,0.0588,0.0164,1.6741,8/25/2024 20:22,Y
20.4681,0.01074,5.895,1.3208,0.0589,0.0165,1.6646,8/25/2024 20:52,Y
20.5599,0.0107,5.932,1.2772,0.0586,0.0165,1.6592,8/25/2024 21:22,Y
20.5037,0.01068,5.914,1.3034,0.0585,0.0164,1.6519,8/25/2024 21:52,Y
20.4384,0.01069,5.917,1.2851,0.0587,0.0166,1.644,8/25/2024 22:22,Y
20.5951,0.01068,5.913,1.3077,0.0585,0.0166,1.6139,8/25/2024 22:52,Y
20.5092,0.01073,5.918,1.2701,0.0588,0.0164,1.5681,8/25/2024 23:22,Y
20.3391,0.01069,5.876,1.2926,0.0588,0.0164,1.6025,8/25/2024 23:52,Y
20.3697,0.01069,5.896,1.3403,0.0587,0.0165,1.5899,8/26/2024 0:22,Y
20.3971,0.01069,5.893,1.3344,0.0587,0.0166,1.6078,8/26/2024 0:52,Y
20.4959,0.0107,5.913,1.2831,0.0587,0.0165,1.5757,8/26/2024 1:22,Y
20.456,0.01074,5.923,1.3316,0.0589,0.0164,1.5303,8/26/2024 1:52,Y
20.4241,0.01072,5.88,1.2879,0.0588,0.0164,1.4803,8/26/2024 2:22,Y
20.4769,0.01071,5.915,1.3326,0.0588,0.0163,1.5542,8/26/2024 2:52,Y
20.5481,0.01072,5.91,1.3143,0.0587,0.0168,1.5732,8/26/2024 3:22,Y
20.5866,0.01072,5.916,1.2258,0.0587,0.0163,1.583,8/26/2024 3:52,Y
20.5686,0.01074,5.904,1.2235,0.0588,0.0165,1.5788,8/26/2024 4:22,Y
20.5636,0.0107,5.9,1.2423,0.0586,0.0162,1.6145,8/26/2024 4:52,Y
20.4933,0.01075,5.873,1.2007,0.0589,0.0165,1.6439,8/26/2024 5:22,Y
20.4625,0.0108,5.867,1.2317,0.0592,0.0165,1.6425,8/26/2024 5:52,Y
20.459,0.01078,5.871,1.224,0.0591,0.2975,1.647,8/26/2024 6:22,Y
20.4333,0.01082,5.869,1.265,0.0593,0.9021,1.6395,8/26/2024 6:52,Y
20.433,0.01078,5.88,1.1674,0.0591,1.0693,1.6445,8/26/2024 7:22,Y
20.3524,0.01081,5.87,1.1883,0.0594,1.3847,1.6576,8/26/2024 7:52,Y
20.3433,0.01081,5.864,1.1607,0.0594,1.6365,1.6413,8/26/2024 8:22,Y
20.3488,0.0109,5.873,1.1607,0.0598,1.8076,1.6584,8/26/2024 8:52,Y
20.3606,0.01093,5.885,1.1499,0.06,2.0645,1.6327,8/26/2024 9:22,Y
20.4117,0.01076,5.908,1.1258,0.0591,2.1331,1.654,8/26/2024 9:52,Y
20.3895,0.01089,5.894,1.1412,0.0597,2.1955,1.6599,8/26/2024 10:22,Y
20.4035,0.01084,5.884,1.0877,0.0595,1.871,1.6522,8/26/2024 10:52,Y
20.4225,0.01095,5.912,1.0868,0.06,1.915,1.6343,8/26/2024 11:22,Y
20.4727,0.01086,5.913,1.0941,0.0595,2.1763,1.6604,8/26/2024 11:52,Y
20.4697,0.01077,5.911,1.1648,0.059,1.9169,1.6582,8/26/2024 12:22,Y
20.4644,0.01088,5.887,1.1213,0.0596,1.611,1.6705,8/26/2024 12:52,Y
20.5267,0.01083,5.907,1.1745,0.0593,1.606,1.6736,8/26/2024 13:22,Y
20.5346,0.01074,5.889,1.1715,0.0589,1.6283,1.6785,8/26/2024 13:52,Y
20.5584,0.01073,5.9,1.1922,0.0588,1.8361,1.6765,8/26/2024 14:22,Y
20.5257,0.01074,5.858,1.2398,0.0588,1.3079,1.67,8/26/2024 14:52,Y
20.5157,0.01073,5.853,1.3063,0.0588,2.0382,1.6728,8/26/2024 15:22,Y
20.5365,0.01078,5.873,1.3414,0.059,1.6385,1.6751,8/26/2024 15:52,Y
20.5779,0.01083,5.882,1.265,0.0592,2.0625,1.6709,8/26/2024 16:22,Y
20.5518,0.01077,5.886,1.2864,0.059,1.7198,1.6806,8/26/2024 16:52,Y
20.5339,0.01076,5.86,1.2676,0.0589,1.6448,1.6864,8/26/2024 17:22,Y
20.5635,0.01071,5.877,1.2558,0.0586,1.6005,1.6767,8/26/2024 17:52,Y
20.6298,0.01076,5.877,1.2673,0.0589,1.6592,1.6754,8/26/2024 18:22,Y
20.6319,0.01075,5.867,1.3253,0.0588,1.4246,1.6798,8/26/2024 18:52,Y
20.5726,0.01069,5.832,1.3964,0.0585,0.7974,1.667,8/26/2024 19:22,Y
20.5922,0.01071,5.849,1.367,0.0586,0.1138,1.66,8/26/2024 19:52,Y
20.6565,0.01076,5.868,1.3677,0.0588,0.0152,1.6558,8/26/2024 20:22,Y
20.6917,0.01077,5.881,1.3642,0.0588,0.0165,1.6693,8/26/2024 20:52,Y
20.6393,0.01074,5.885,1.3588,0.0587,0.0165,1.6748,8/26/2024 21:22,Y
20.6125,0.01072,5.843,1.3216,0.0587,0.0163,1.6794,8/26/2024 21:52,Y
20.6797,0.01094,5.869,1.2864,0.0597,0.0165,1.6699,8/26/2024 22:22,Y
20.726,0.01083,5.884,1.2678,0.0591,0.0164,1.6758,8/26/2024 22:52,Y
20.6744,0.01077,5.867,1.2889,0.0588,0.0164,1.676,8/26/2024 23:22,Y
20.6429,0.01074,5.851,1.3329,0.0587,0.0165,1.6537,8/26/2024 23:52,Y
20.6093,0.01072,5.835,1.3098,0.0586,0.0164,1.6469,8/27/2024 0:22,Y
20.2238,0.01039,5.835,1.3769,0.0574,0.0164,1.6483,8/27/2024 0:52,Y
20.1512,0.01058,5.86,1.303,0.0584,0.0162,1.6465,8/27/2024 1:22,Y
20.2632,0.01046,5.895,1.2904,0.0577,0.0163,1.5944,8/27/2024 1:52,Y
20.3156,0.0104,5.897,1.2147,0.0573,0.0165,1.5921,8/27/2024 2:22,Y
20.3325,0.01038,5.895,1.1778,0.0572,0.0164,1.6021,8/27/2024 2:52,Y
20.3133,0.01031,5.883,1.0999,0.0569,0.0163,1.6299,8/27/2024 3:22,Y
20.4,0.01043,5.915,0.9915,0.0574,0.0164,1.6347,8/27/2024 3:52,Y
20.386,0.01032,5.891,0.9357,0.0569,0.0164,1.6324,8/27/2024 4:22,Y
20.3969,0.01037,5.891,0.9065,0.0571,0.0165,1.6427,8/27/2024 4:52,Y
20.3802,0.01044,5.885,0.9407,0.0575,0.0164,1.628,8/27/2024 5:22,Y
20.3907,0.01048,5.887,0.9728,0.0577,0.0165,1.6299,8/27/2024 5:52,Y
20.3535,0.01051,5.869,0.9862,0.0579,0.0165,1.6531,8/27/2024 6:22,Y
20.2682,0.01047,5.861,1.0393,0.0577,0.4623,1.6503,8/27/2024 6:52,Y
20.2527,0.01047,5.892,1.1449,0.0577,0.7304,1.6629,8/27/2024 7:22,Y
20.2755,0.0105,5.9,1.082,0.0579,1.2734,1.6459,8/27/2024 7:52,Y
20.3209,0.01054,5.924,1.1212,0.058,1.5719,1.6664,8/27/2024 8:22,Y
20.3381,0.01055,5.918,1.1293,0.0581,1.5564,1.6609,8/27/2024 8:52,Y
20.3382,0.01054,5.918,1.1901,0.058,1.5738,1.6589,8/27/2024 9:22,Y
20.3983,0.01059,5.933,1.1156,0.0582,2.1702,1.6664,8/27/2024 9:52,Y
20.4759,0.01064,5.941,1.0773,0.0584,2.2013,1.6615,8/27/2024 10:22,Y
20.4892,0.01066,5.935,1.1616,0.0585,2.4074,1.6711,8/27/2024 10:52,Y
20.4292,0.01061,5.914,1.2745,0.0583,2.3544,1.6664,8/27/2024 11:22,Y
20.436,0.0106,5.908,1.3869,0.0582,2.4417,1.6817,8/27/2024 11:52,Y
20.4659,0.01063,5.931,1.34,0.0583,1.8508,1.682,8/27/2024 12:22,Y
20.4572,0.01063,5.923,1.4302,0.0583,2.4221,1.676,8/27/2024 12:52,Y
20.4684,0.01064,5.928,1.4165,0.0584,1.7082,1.6786,8/27/2024 13:22,Y
20.4829,0.01063,5.925,1.3585,0.0583,1.9705,1.6892,8/27/2024 13:52,Y
20.482,0.01063,5.923,1.3426,0.0583,1.5766,1.6699,8/27/2024 14:22,Y
20.5563,0.01063,5.935,1.3293,0.0583,2.3886,1.6617,8/27/2024 14:52,Y
20.5331,0.01064,5.925,1.2853,0.0583,2.3378,1.6536,8/27/2024 15:22,Y
20.5184,0.01064,5.915,1.2366,0.0584,2.2781,1.634,8/27/2024 15:52,Y
20.5436,0.01066,5.927,1.2861,0.0584,1.6892,1.6339,8/27/2024 16:22,Y
20.4969,0.01066,5.916,1.2699,0.0585,1.854,1.638,8/27/2024 16:52,Y
20.4873,0.01067,5.912,1.2894,0.0585,2.003,1.6538,8/27/2024 17:22,Y
20.5073,0.01068,5.919,1.3121,0.0586,1.3373,1.6596,8/27/2024 17:52,Y
20.5586,0.01068,5.949,1.2363,0.0585,1.5239,1.6773,8/27/2024 18:22,Y
20.5631,0.01067,5.936,1.3407,0.0585,1.2727,1.6758,8/27/2024 18:52,Y
20.647,0.01069,5.952,1.2231,0.0585,0.8239,1.6694,8/27/2024 19:22,Y
20.5848,0.01067,5.923,1.1972,0.0585,0.2581,1.6444,8/27/2024 19:52,Y
20.6228,0.01066,5.945,1.2411,0.0583,0.0152,1.5965,8/27/2024 20:22,Y
20.6156,0.01068,5.947,1.2567,0.0585,0.0166,1.5876,8/27/2024 20:52,Y
20.6027,0.01067,5.932,1.2462,0.0584,0.0164,1.6388,8/27/2024 21:22,Y
